meter,energy_kwh,flow_rate_l_per_h,inlet_temp_degc,outlet_temp_degc,site,timestamp
Boiler 1 Heat Meter HM-A-01,0.0,,,,Energy Centre,2020-05-04 17:30:00
Level 4 Total Power Demand,12380.0,,,,TIC BUILDING,2020-05-04 17:30:00
HM-HD-01,,0.0,,,Henry Dyer,2020-05-04 17:30:00
Boiler 1 Heat Meter HM-A-01,,0.0,,,Energy Centre,2020-05-04 17:30:00
Boiler 1 Heat Meter HM-A-01,,,,54.05,Energy Centre,2020-05-04 17:30:00
HM-TI-01,190.0,,,,TIC BUILDING,2020-05-04 17:30:00
Level 4 IT,0.0,,,,TIC BUILDING,2020-05-04 17:30:00
HM-SU-01,0.0,,,,Students Union,2020-05-04 17:30:00
HM-CU-01,142.0,,,,Curran Building,2020-05-04 17:30:00
HM-GH-01,,,,74.105,Graham Hills,2020-05-04 17:30:00
HM-RC-01,,19.19,,,Royal College,2020-05-04 17:30:00
ACBTX4  MAINS INCOMER,58.0,,,,TIC BUILDING,2020-05-04 17:30:00
HM-RC-01,320.0,,,,Royal College,2020-05-04 17:30:00
HM-TG-03,6.1,,,,Thomas Graham Building,2020-05-04 17:30:00
TIC Auditoriums,1.0,,,,TIC BUILDING,2020-05-04 17:30:00
HM-GH-01,210.0,,,,Graham Hills,2020-05-04 17:30:00
HM-HW-01,,,90.685,,SIPBS Hamnett Wing,2020-05-04 17:30:00
Boiler 2 Heat Meter HM-B-01,,,,61.695,Energy Centre,2020-05-04 17:30:00
HM-RC-01,,,90.395,,Royal College,2020-05-04 17:30:00
SHD Labs,3.0,,,,TIC BUILDING,2020-05-04 17:30:00
TIC IT Communications,6.0,,,,TIC BUILDING,2020-05-04 17:30:00
HM-CU-01,,,,72.255,Curran Building,2020-05-04 17:30:00
HM-TI-01,,44.79,,,TIC BUILDING,2020-05-04 17:30:00
Boiler 3 Heat Meter HM-C-01,,0.0,,,Energy Centre,2020-05-04 17:30:00
PEC Labs,3.0,,,,TIC BUILDING,2020-05-04 17:30:00
HM-SC-01,,0.0,,,Strathclyde Sport,2020-05-04 17:30:00
HM-JW-01,,,89.24,,James Weir Building,2020-05-04 17:30:00
ACB1 TX6 MAIN INCOMER,1.0,,,,TIC BUILDING,2020-05-04 17:30:00
HM-TI-01,,,90.855,,TIC BUILDING,2020-05-04 17:30:00
HM-RW-01,131.0,,,,SIPBS Robertson Wing (John Arbuthnott),2020-05-04 17:30:00
ILC Labs,1.0,,,,TIC BUILDING,2020-05-04 17:30:00
HM-JW-01,,0.0,,,James Weir Building,2020-05-04 17:30:00
ACBTX3  MAINS INCOMER TX3,94.0,,,,TIC BUILDING,2020-05-04 17:30:00
Boiler 3 Heat Meter HM-C-01,0.0,,,,Energy Centre,2020-05-04 17:30:00
HM-SC-01,,,90.28,,Strathclyde Sport,2020-05-04 17:30:00
TIC AHUs,52.0,,,,TIC BUILDING,2020-05-04 17:30:00
HM-SU-01,,0.0,,,Students Union,2020-05-04 17:30:00
Level 4 Power Demand,0.0,,,,TIC BUILDING,2020-05-04 17:30:00
Level 4 Small Power,3.0,,,,TIC BUILDING,2020-05-04 17:30:00
HM-HW-01,,,,70.165,SIPBS Hamnett Wing,2020-05-04 17:30:00
HM-HD-01,,,,73.24,Henry Dyer,2020-05-04 17:30:00
HM-TG-01,,0.0,,,Thomas Graham Building,2020-05-04 17:30:00
BIO Labs,1.0,,,,TIC BUILDING,2020-05-04 17:30:00
HM-TG-01,60.0,,,,Thomas Graham Building,2020-05-04 17:30:00
HM-TG-01,,,90.06,,Thomas Graham Building,2020-05-04 17:30:00
Level 9 L&P,0.0,,,,TIC BUILDING,2020-05-04 17:30:00
HM-TG-02,,,,55.605,Thomas Graham Building,2020-05-04 17:30:00
HM-JA-01,55.0,,,,John Anderson Building,2020-05-04 17:30:00
CHP Heat Meter HM-D-01,,,90.495,,Energy Centre,2020-05-04 17:30:00
MCP11 - CMAC cooling AHUs,5.2,,,,TIC BUILDING,2020-05-04 17:30:00
HM-HW-01,,0.0,,,SIPBS Hamnett Wing,2020-05-04 17:30:00
HM-SU-01,,,16.855,,Students Union,2020-05-04 17:30:00
TIC Mechanical Plant,102.0,,,,TIC BUILDING,2020-05-04 17:30:00
Boiler 2 Heat Meter HM-B-01,,0.0,,,Energy Centre,2020-05-04 17:30:00
DH Heat Meter HM-H-01,1720.0,,,,Energy Centre,2020-05-04 17:30:00
Boiler 2 Heat Meter HM-B-01,0.0,,,,Energy Centre,2020-05-04 17:30:00
HM-RC-01,,,,58.32,Royal College,2020-05-04 17:30:00
HM-TG-01,,,,69.825,Thomas Graham Building,2020-05-04 17:30:00
HM-HD-01,16.3,,,,Henry Dyer,2020-05-04 17:30:00
DH Heat Meter HM-H-01,,135.585,,,Energy Centre,2020-05-04 17:30:00
TIC Lifts,0.0,,,,TIC BUILDING,2020-05-04 17:30:00
HM-JW-01,10.0,,,,James Weir Building,2020-05-04 17:30:00
DH Heat Meter HM-H-01,,,,71.3,Energy Centre,2020-05-04 17:30:00
Level 4 Lighting,2.0,,,,TIC BUILDING,2020-05-04 17:30:00
TIC Kitchens,0.0,,,,TIC BUILDING,2020-05-04 17:30:00
HM-CU-01,,22.57,,,Curran Building,2020-05-04 17:30:00
HM-GH-01,,,89.22,,Graham Hills,2020-05-04 17:30:00
HM-JW-01,,,,85.145,James Weir Building,2020-05-04 17:30:00
TIC Fume Cupboard Extracts,6.0,,,,TIC BUILDING,2020-05-04 17:30:00
HM-TG-03,,,,57.55,Thomas Graham Building,2020-05-04 17:30:00
HM-SU-01,,,,15.015,Students Union,2020-05-04 17:30:00
HM-TG-02,8.9,,,,Thomas Graham Building,2020-05-04 17:30:00
HM-HD-01,,,87.68,,Henry Dyer,2020-05-04 17:30:00
ACB1 TX5 MAIN INCOMER,2.0,,,,TIC BUILDING,2020-05-04 17:30:00
TIC Chillers,29.0,,,,TIC BUILDING,2020-05-04 17:30:00
HM-ST-01,80.0,,,,Stenhouse Wing,2020-05-04 17:30:00
Boiler 2 Heat Meter HM-B-01,,0.0,,,Energy Centre,2020-05-04 18:00:00
CHP Heat Meter HM-D-01,,107.22,,,Energy Centre,2020-05-04 18:00:00
Boiler 3 Heat Meter HM-C-01,,112.625,,,Energy Centre,2020-05-04 18:00:00
Boiler 1 Heat Meter HM-A-01,,0.0,,,Energy Centre,2020-05-04 18:00:00
HM-GH-01,,,87.66,,Graham Hills,2020-05-04 18:00:00
HM-HW-01,75.0,,,,SIPBS Hamnett Wing,2020-05-04 18:00:00
HM-RC-01,,18.13,,,Royal College,2020-05-04 18:00:00
ACBTX3  MAINS INCOMER TX3,93.0,,,,TIC BUILDING,2020-05-04 18:00:00
ACB1 TX6 MAIN INCOMER,1.0,,,,TIC BUILDING,2020-05-04 18:00:00
HM-GH-01,,20.17,,,Graham Hills,2020-05-04 18:00:00
HM-SC-01,,,90.375,,Strathclyde Sport,2020-05-04 18:00:00
HM-ST-01,,,,77.135,Stenhouse Wing,2020-05-04 18:00:00
Boiler 3 Heat Meter HM-C-01,,,79.87,,Energy Centre,2020-05-04 18:00:00
HM-TG-02,,,88.345,,Thomas Graham Building,2020-05-04 18:00:00
Boiler 2 Heat Meter HM-B-01,,,,62.06,Energy Centre,2020-05-04 18:00:00
HM-ST-01,,,90.505,,Stenhouse Wing,2020-05-04 18:00:00
HM-RC-01,320.0,,,,Royal College,2020-05-04 18:00:00
IOP Labs,0.0,,,,TIC BUILDING,2020-05-04 18:00:00
HM-HW-01,,0.0,,,SIPBS Hamnett Wing,2020-05-04 18:00:00
MCCBA1 PV SUPPLY,3.0,,,,TIC BUILDING,2020-05-04 18:00:00
Level 4 Total Power Demand,12275.0,,,,TIC BUILDING,2020-05-04 18:00:00
TIC AHUs,53.0,,,,TIC BUILDING,2020-05-04 18:00:00
HM-TI-01,,43.24,,,TIC BUILDING,2020-05-04 18:00:00
SCA Labs,4.0,,,,TIC BUILDING,2020-05-04 18:00:00
TIC Heating pumps,41.0,,,,TIC BUILDING,2020-05-04 18:00:00
TIC Lifts,1.0,,,,TIC BUILDING,2020-05-04 18:00:00
HM-ST-01,90.0,,,,Stenhouse Wing,2020-05-04 18:00:00
HM-HD-01,7.4,,,,Henry Dyer,2020-05-04 18:00:00
ABP Labs,1.0,,,,TIC BUILDING,2020-05-04 18:00:00
HM-TG-03,,,88.23,,Thomas Graham Building,2020-05-04 18:00:00
Boiler 2 Heat Meter HM-B-01,,,18.98,,Energy Centre,2020-05-04 18:00:00
HM-HW-01,,,89.81,,SIPBS Hamnett Wing,2020-05-04 18:00:00
HM-JA-01,,0.0,,,John Anderson Building,2020-05-04 18:00:00
Boiler 1 Heat Meter HM-A-01,,,,54.855,Energy Centre,2020-05-04 18:00:00
HM-TG-03,,0.351,,,Thomas Graham Building,2020-05-04 18:00:00
Level 4 IT,2.0,,,,TIC BUILDING,2020-05-04 18:00:00
HM-CU-01,,,89.65,,Curran Building,2020-05-04 18:00:00
HM-SC-01,,,,65.955,Strathclyde Sport,2020-05-04 18:00:00
HM-TG-01,,0.0,,,Thomas Graham Building,2020-05-04 18:00:00
TIC Chillers,29.0,,,,TIC BUILDING,2020-05-04 18:00:00
HM-GH-01,95.0,,,,Graham Hills,2020-05-04 18:00:00
HM-TI-01,,,,73.035,TIC BUILDING,2020-05-04 18:00:00
DH Heat Meter HM-H-01,1440.0,,,,Energy Centre,2020-05-04 18:00:00
TIC Auditoriums,3.0,,,,TIC BUILDING,2020-05-04 18:00:00
HM-SU-01,,,,15.115,Students Union,2020-05-04 18:00:00
HM-HW-01,,,,70.18,SIPBS Hamnett Wing,2020-05-04 18:00:00
HM-HD-01,,,88.245,,Henry Dyer,2020-05-04 18:00:00
HM-JA-01,70.0,,,,John Anderson Building,2020-05-04 18:00:00
HM-RW-01,115.0,,,,SIPBS Robertson Wing (John Arbuthnott),2020-05-04 18:00:00
ACB TX2 MAIN INCOMER,28.0,,,,TIC BUILDING,2020-05-04 18:00:00
DH Heat Meter HM-H-01,,,89.21,,Energy Centre,2020-05-04 18:00:00
HM-TG-01,,,,70.695,Thomas Graham Building,2020-05-04 18:00:00
HM-TI-01,,,90.415,,TIC BUILDING,2020-05-04 18:00:00
Level 4 Power Demand,0.0,,,,TIC BUILDING,2020-05-04 18:00:00
Boiler 1 Heat Meter HM-A-01,,,17.875,,Energy Centre,2020-05-04 18:00:00
HM-JA-01,,,,76.72,John Anderson Building,2020-05-04 18:00:00
CHP Heat Meter HM-D-01,,,90.745,,Energy Centre,2020-05-04 18:00:00
Boiler 3 Heat Meter HM-C-01,934.0,,,,Energy Centre,2020-05-04 18:00:00
TIC Small Power,17.0,,,,TIC BUILDING,2020-05-04 18:00:00
TIC Kitchens,1.0,,,,TIC BUILDING,2020-05-04 18:00:00
HM-JW-01,10.0,,,,James Weir Building,2020-05-04 18:00:00
SHD Labs,2.0,,,,TIC BUILDING,2020-05-04 18:00:00
TIC Fume Cupboard Extracts,7.0,,,,TIC BUILDING,2020-05-04 18:00:00
HM-RW-01,,,90.6,,SIPBS Robertson Wing (John Arbuthnott),2020-05-04 18:00:00
HM-SU-01,,0.0,,,Students Union,2020-05-04 18:00:00
CHP Heat Meter HM-D-01,1340.0,,,,Energy Centre,2020-05-04 18:00:00
TIC Lighting,7.0,,,,TIC BUILDING,2020-05-04 18:00:00
HM-SC-01,60.0,,,,Strathclyde Sport,2020-05-04 18:00:00
HM-RW-01,,,,71.61,SIPBS Robertson Wing (John Arbuthnott),2020-05-04 18:00:00
HM-RC-01,,,,58.135,Royal College,2020-05-04 18:00:00
HM-TG-01,130.0,,,,Thomas Graham Building,2020-05-04 18:00:00
ILC Labs,1.0,,,,TIC BUILDING,2020-05-04 18:00:00
HM-JW-01,,,,85.145,James Weir Building,2020-05-04 18:00:00
HM-JA-01,,,88.69,,John Anderson Building,2020-05-04 18:00:00
HM-CU-01,,12.005,,,Curran Building,2020-05-04 18:00:00
HM-RW-01,,0.0,,,SIPBS Robertson Wing (John Arbuthnott),2020-05-04 18:00:00
Level 4 Small Power,2.0,,,,TIC BUILDING,2020-05-04 18:00:00
HM-SC-01,,0.0,,,Strathclyde Sport,2020-05-04 18:00:00
ACBTX4  MAINS INCOMER,61.0,,,,TIC BUILDING,2020-05-04 18:00:00
Boiler 3 Heat Meter HM-C-01,,,,69.905,Energy Centre,2020-05-04 18:00:00
HM-TG-01,,,88.07,,Thomas Graham Building,2020-05-04 18:00:00
Level 4 Lighting,1.0,,,,TIC BUILDING,2020-05-04 18:00:00
HM-GH-01,,,,74.52,Graham Hills,2020-05-04 18:00:00
DH Heat Meter HM-H-01,,,,71.15,Energy Centre,2020-05-04 18:00:00
HM-TI-01,210.0,,,,TIC BUILDING,2020-05-04 18:00:00
HM-TG-02,,,,55.71,Thomas Graham Building,2020-05-04 18:00:00
BIO Labs,0.0,,,,TIC BUILDING,2020-05-04 18:00:00
HM-CU-01,117.0,,,,Curran Building,2020-05-04 18:00:00
Level 9 L&P,1.0,,,,TIC BUILDING,2020-05-04 18:00:00
PEC Labs,1.0,,,,TIC BUILDING,2020-05-04 18:00:00
FHR Labs,0.0,,,,TIC BUILDING,2020-05-04 18:00:00
HM-HD-01,,0.0,,,Henry Dyer,2020-05-04 18:00:00
HM-ST-01,,0.0,,,Stenhouse Wing,2020-05-04 18:00:00
HM-SU-01,,,16.97,,Students Union,2020-05-04 18:00:00
TIC Mechanical Plant,104.0,,,,TIC BUILDING,2020-05-04 18:00:00
TIC Workshops,1.0,,,,TIC BUILDING,2020-05-04 18:00:00
HM-SU-01,0.0,,,,Students Union,2020-05-04 18:00:00
HM-JW-01,,,89.24,,James Weir Building,2020-05-04 18:00:00
HM-TG-02,,0.487,,,Thomas Graham Building,2020-05-04 18:00:00
CMAC Power,3.0,,,,TIC BUILDING,2020-05-04 18:00:00
HM-CU-01,,,,72.465,Curran Building,2020-05-04 18:00:00
TIC Labs,10.0,,,,TIC BUILDING,2020-05-04 18:00:00
HM-TG-02,9.5,,,,Thomas Graham Building,2020-05-04 18:00:00
CMAC Lighting,0.0,,,,TIC BUILDING,2020-05-04 18:00:00
HM-TG-03,6.4,,,,Thomas Graham Building,2020-05-04 18:00:00
HM-TG-03,,,,57.615,Thomas Graham Building,2020-05-04 18:00:00
CHP Heat Meter HM-D-01,,,,71.125,Energy Centre,2020-05-04 18:00:00
TIC IT Communications,8.0,,,,TIC BUILDING,2020-05-04 18:00:00
Boiler 2 Heat Meter HM-B-01,0.0,,,,Energy Centre,2020-05-04 18:00:00
HM-JW-01,,0.0,,,James Weir Building,2020-05-04 18:00:00
MCP10 - CMAC heating AHUs,3.0,,,,TIC BUILDING,2020-05-04 18:00:00
ACB1 TX5 MAIN INCOMER,2.0,,,,TIC BUILDING,2020-05-04 18:00:00
HM-HD-01,,,,74.865,Henry Dyer,2020-05-04 18:00:00
DH Heat Meter HM-H-01,,118.435,,,Energy Centre,2020-05-04 18:00:00
ACB TX1 MAIN INCOMER,18.0,,,,TIC BUILDING,2020-05-04 18:00:00
MCP11 - CMAC cooling AHUs,5.2,,,,TIC BUILDING,2020-05-04 18:00:00
HM-RC-01,,,89.445,,Royal College,2020-05-04 18:00:00
Boiler 1 Heat Meter HM-A-01,0.0,,,,Energy Centre,2020-05-04 18:00:00
Boiler 2 Heat Meter HM-B-01,,0.0,,,Energy Centre,2020-05-04 18:30:00
HM-CU-01,,,88.285,,Curran Building,2020-05-04 18:30:00
ACBTX4  MAINS INCOMER,61.0,,,,TIC BUILDING,2020-05-04 18:30:00
HM-SU-01,,,,15.195,Students Union,2020-05-04 18:30:00
Boiler 1 Heat Meter HM-A-01,0.0,,,,Energy Centre,2020-05-04 18:30:00
TIC Lighting,5.0,,,,TIC BUILDING,2020-05-04 18:30:00
HM-JA-01,,,,77.425,John Anderson Building,2020-05-04 18:30:00
HM-TG-03,,0.393,,,Thomas Graham Building,2020-05-04 18:30:00
HM-RC-01,290.0,,,,Royal College,2020-05-04 18:30:00
Boiler 3 Heat Meter HM-C-01,,,,71.28,Energy Centre,2020-05-04 18:30:00
HM-TG-01,,,,71.565,Thomas Graham Building,2020-05-04 18:30:00
FHR Labs,1.0,,,,TIC BUILDING,2020-05-04 18:30:00
CHP Heat Meter HM-D-01,670.0,,,,Energy Centre,2020-05-04 18:30:00
ACB1 TX5 MAIN INCOMER,1.0,,,,TIC BUILDING,2020-05-04 18:30:00
HM-HD-01,,0.0,,,Henry Dyer,2020-05-04 18:30:00
DH Heat Meter HM-H-01,,154.88,,,Energy Centre,2020-05-04 18:30:00
HM-CU-01,76.0,,,,Curran Building,2020-05-04 18:30:00
Boiler 3 Heat Meter HM-C-01,,,84.12,,Energy Centre,2020-05-04 18:30:00
HM-SC-01,40.0,,,,Strathclyde Sport,2020-05-04 18:30:00
TIC Auditoriums,4.0,,,,TIC BUILDING,2020-05-04 18:30:00
HM-RW-01,,0.0,,,SIPBS Robertson Wing (John Arbuthnott),2020-05-04 18:30:00
Level 4 Total Power Demand,12235.0,,,,TIC BUILDING,2020-05-04 18:30:00
SCA Labs,4.0,,,,TIC BUILDING,2020-05-04 18:30:00
HM-RC-01,,,88.31,,Royal College,2020-05-04 18:30:00
HM-HW-01,,,,70.18,SIPBS Hamnett Wing,2020-05-04 18:30:00
TIC Small Power,17.0,,,,TIC BUILDING,2020-05-04 18:30:00
HM-TG-01,,,88.67,,Thomas Graham Building,2020-05-04 18:30:00
HM-ST-01,,0.0,,,Stenhouse Wing,2020-05-04 18:30:00
MCP10 - CMAC heating AHUs,2.8,,,,TIC BUILDING,2020-05-04 18:30:00
CMAC Lighting,0.62,,,,TIC BUILDING,2020-05-04 18:30:00
Boiler 1 Heat Meter HM-A-01,,0.0,,,Energy Centre,2020-05-04 18:30:00
HM-GH-01,,,,74.52,Graham Hills,2020-05-04 18:30:00
SHD Labs,2.0,,,,TIC BUILDING,2020-05-04 18:30:00
HM-RC-01,,,,58.555,Royal College,2020-05-04 18:30:00
ILC Labs,0.0,,,,TIC BUILDING,2020-05-04 18:30:00
MCCBA1 PV SUPPLY,1.0,,,,TIC BUILDING,2020-05-04 18:30:00
ACB1 TX6 MAIN INCOMER,1.0,,,,TIC BUILDING,2020-05-04 18:30:00
HM-TG-03,5.9,,,,Thomas Graham Building,2020-05-04 18:30:00
Boiler 1 Heat Meter HM-A-01,,,17.825,,Energy Centre,2020-05-04 18:30:00
TIC Lifts,0.0,,,,TIC BUILDING,2020-05-04 18:30:00
HM-ST-01,70.0,,,,Stenhouse Wing,2020-05-04 18:30:00
HM-TG-03,,,88.295,,Thomas Graham Building,2020-05-04 18:30:00
HM-TG-02,8.6,,,,Thomas Graham Building,2020-05-04 18:30:00
HM-RC-01,,18.53,,,Royal College,2020-05-04 18:30:00
CHP Heat Meter HM-D-01,,,90.52,,Energy Centre,2020-05-04 18:30:00
HM-TI-01,,43.37,,,TIC BUILDING,2020-05-04 18:30:00
HM-TG-01,,22.04,,,Thomas Graham Building,2020-05-04 18:30:00
HM-JW-01,,,,83.645,James Weir Building,2020-05-04 18:30:00
HM-GH-01,95.0,,,,Graham Hills,2020-05-04 18:30:00
Boiler 2 Heat Meter HM-B-01,,,18.89,,Energy Centre,2020-05-04 18:30:00
HM-RW-01,,,89.895,,SIPBS Robertson Wing (John Arbuthnott),2020-05-04 18:30:00
Level 4 Small Power,2.0,,,,TIC BUILDING,2020-05-04 18:30:00
HM-GH-01,,20.17,,,Graham Hills,2020-05-04 18:30:00
HM-JA-01,130.0,,,,John Anderson Building,2020-05-04 18:30:00
HM-HW-01,,,89.81,,SIPBS Hamnett Wing,2020-05-04 18:30:00
HM-TG-03,,,,57.695,Thomas Graham Building,2020-05-04 18:30:00
HM-GH-01,,,87.66,,Graham Hills,2020-05-04 18:30:00
HM-JW-01,,,86.86,,James Weir Building,2020-05-04 18:30:00
HM-TI-01,,,89.35,,TIC BUILDING,2020-05-04 18:30:00
HM-SC-01,,0.0,,,Strathclyde Sport,2020-05-04 18:30:00
HM-RW-01,,,,71.42,SIPBS Robertson Wing (John Arbuthnott),2020-05-04 18:30:00
Boiler 3 Heat Meter HM-C-01,,112.625,,,Energy Centre,2020-05-04 18:30:00
HM-SU-01,,0.0,,,Students Union,2020-05-04 18:30:00
Boiler 3 Heat Meter HM-C-01,881.0,,,,Energy Centre,2020-05-04 18:30:00
HM-CU-01,,0.0,,,Curran Building,2020-05-04 18:30:00
TIC Mechanical Plant,100.0,,,,TIC BUILDING,2020-05-04 18:30:00
PEC Labs,2.0,,,,TIC BUILDING,2020-05-04 18:30:00
Level 4 IT,2.0,,,,TIC BUILDING,2020-05-04 18:30:00
TIC AHUs,50.0,,,,TIC BUILDING,2020-05-04 18:30:00
HM-ST-01,,,,77.08,Stenhouse Wing,2020-05-04 18:30:00
HM-JW-01,,0.0,,,James Weir Building,2020-05-04 18:30:00
TIC Labs,11.0,,,,TIC BUILDING,2020-05-04 18:30:00
HM-JA-01,,0.0,,,John Anderson Building,2020-05-04 18:30:00
ACB TX2 MAIN INCOMER,26.0,,,,TIC BUILDING,2020-05-04 18:30:00
HM-TI-01,200.0,,,,TIC BUILDING,2020-05-04 18:30:00
HM-SU-01,0.0,,,,Students Union,2020-05-04 18:30:00
ACB TX1 MAIN INCOMER,17.0,,,,TIC BUILDING,2020-05-04 18:30:00
BIO Labs,0.0,,,,TIC BUILDING,2020-05-04 18:30:00
HM-ST-01,,,89.97,,Stenhouse Wing,2020-05-04 18:30:00
HM-TG-02,,0.488,,,Thomas Graham Building,2020-05-04 18:30:00
Boiler 1 Heat Meter HM-A-01,,,,55.095,Energy Centre,2020-05-04 18:30:00
HM-TG-02,,,,55.685,Thomas Graham Building,2020-05-04 18:30:00
Level 4 Power Demand,0.0,,,,TIC BUILDING,2020-05-04 18:30:00
CMAC Power,2.0,,,,TIC BUILDING,2020-05-04 18:30:00
HM-CU-01,,,,73.485,Curran Building,2020-05-04 18:30:00
TIC Heating pumps,39.0,,,,TIC BUILDING,2020-05-04 18:30:00
HM-JA-01,,,88.095,,John Anderson Building,2020-05-04 18:30:00
Level 9 L&P,0.0,,,,TIC BUILDING,2020-05-04 18:30:00
TIC Kitchens,2.0,,,,TIC BUILDING,2020-05-04 18:30:00
HM-HW-01,,0.0,,,SIPBS Hamnett Wing,2020-05-04 18:30:00
ACBTX3  MAINS INCOMER TX3,93.0,,,,TIC BUILDING,2020-05-04 18:30:00
HM-HD-01,,,,74.865,Henry Dyer,2020-05-04 18:30:00
HM-HW-01,75.0,,,,SIPBS Hamnett Wing,2020-05-04 18:30:00
HM-RW-01,125.0,,,,SIPBS Robertson Wing (John Arbuthnott),2020-05-04 18:30:00
HM-TG-01,180.0,,,,Thomas Graham Building,2020-05-04 18:30:00
HM-TG-02,,,88.43,,Thomas Graham Building,2020-05-04 18:30:00
DH Heat Meter HM-H-01,1080.0,,,,Energy Centre,2020-05-04 18:30:00
DH Heat Meter HM-H-01,,,89.75,,Energy Centre,2020-05-04 18:30:00
HM-HD-01,7.4,,,,Henry Dyer,2020-05-04 18:30:00
TIC Chillers,28.0,,,,TIC BUILDING,2020-05-04 18:30:00
CHP Heat Meter HM-D-01,,,,71.755,Energy Centre,2020-05-04 18:30:00
HM-SC-01,,,90.25,,Strathclyde Sport,2020-05-04 18:30:00
HM-TI-01,,,,74.19,TIC BUILDING,2020-05-04 18:30:00
ABP Labs,1.0,,,,TIC BUILDING,2020-05-04 18:30:00
HM-SU-01,,,17.07,,Students Union,2020-05-04 18:30:00
TIC Workshops,1.0,,,,TIC BUILDING,2020-05-04 18:30:00
TIC Fume Cupboard Extracts,5.0,,,,TIC BUILDING,2020-05-04 18:30:00
HM-SC-01,,,,65.59,Strathclyde Sport,2020-05-04 18:30:00
TIC IT Communications,7.0,,,,TIC BUILDING,2020-05-04 18:30:00
HM-JW-01,30.0,,,,James Weir Building,2020-05-04 18:30:00
HM-HD-01,,,88.245,,Henry Dyer,2020-05-04 18:30:00
CHP Heat Meter HM-D-01,,107.54,,,Energy Centre,2020-05-04 18:30:00
Level 4 Lighting,1.0,,,,TIC BUILDING,2020-05-04 18:30:00
DH Heat Meter HM-H-01,,,,71.565,Energy Centre,2020-05-04 18:30:00
Boiler 2 Heat Meter HM-B-01,0.0,,,,Energy Centre,2020-05-04 18:30:00
MCP11 - CMAC cooling AHUs,5.0,,,,TIC BUILDING,2020-05-04 18:30:00
IOP Labs,0.0,,,,TIC BUILDING,2020-05-04 18:30:00
Boiler 2 Heat Meter HM-B-01,,,,63.295,Energy Centre,2020-05-04 18:30:00
HM-ST-01,,0.0,,,Stenhouse Wing,2020-05-04 19:00:00
ABP Labs,2.0,,,,TIC BUILDING,2020-05-04 19:00:00
TIC Workshops,3.0,,,,TIC BUILDING,2020-05-04 19:00:00
HM-SU-01,,,17.14,,Students Union,2020-05-04 19:00:00
ACB TX2 MAIN INCOMER,28.0,,,,TIC BUILDING,2020-05-04 19:00:00
Boiler 2 Heat Meter HM-B-01,0.0,,,,Energy Centre,2020-05-04 19:00:00
HM-CU-01,,,88.285,,Curran Building,2020-05-04 19:00:00
HM-HW-01,,,,70.06,SIPBS Hamnett Wing,2020-05-04 19:00:00
TIC Auditoriums,2.0,,,,TIC BUILDING,2020-05-04 19:00:00
HM-TG-03,6.6,,,,Thomas Graham Building,2020-05-04 19:00:00
ACBTX3  MAINS INCOMER TX3,99.0,,,,TIC BUILDING,2020-05-04 19:00:00
TIC Mechanical Plant,103.0,,,,TIC BUILDING,2020-05-04 19:00:00
HM-TG-02,,0.469,,,Thomas Graham Building,2020-05-04 19:00:00
HM-GH-01,,,87.825,,Graham Hills,2020-05-04 19:00:00
Boiler 2 Heat Meter HM-B-01,,,,63.295,Energy Centre,2020-05-04 19:00:00
HM-SU-01,,,,15.255,Students Union,2020-05-04 19:00:00
TIC Labs,9.0,,,,TIC BUILDING,2020-05-04 19:00:00
HM-TI-01,,,,74.78,TIC BUILDING,2020-05-04 19:00:00
HM-TG-01,,,,71.64,Thomas Graham Building,2020-05-04 19:00:00
ACB TX1 MAIN INCOMER,18.0,,,,TIC BUILDING,2020-05-04 19:00:00
HM-SC-01,,,,65.96,Strathclyde Sport,2020-05-04 19:00:00
DH Heat Meter HM-H-01,,,,71.565,Energy Centre,2020-05-04 19:00:00
SCA Labs,3.0,,,,TIC BUILDING,2020-05-04 19:00:00
ACBTX4  MAINS INCOMER,67.0,,,,TIC BUILDING,2020-05-04 19:00:00
HM-JA-01,50.0,,,,John Anderson Building,2020-05-04 19:00:00
Boiler 2 Heat Meter HM-B-01,,,18.89,,Energy Centre,2020-05-04 19:00:00
FHR Labs,0.0,,,,TIC BUILDING,2020-05-04 19:00:00
CMAC Power,1.0,,,,TIC BUILDING,2020-05-04 19:00:00
Boiler 3 Heat Meter HM-C-01,,,,71.28,Energy Centre,2020-05-04 19:00:00
HM-JA-01,,,85.94,,John Anderson Building,2020-05-04 19:00:00
ILC Labs,1.0,,,,TIC BUILDING,2020-05-04 19:00:00
SHD Labs,2.0,,,,TIC BUILDING,2020-05-04 19:00:00
HM-TI-01,,,89.225,,TIC BUILDING,2020-05-04 19:00:00
ACB1 TX5 MAIN INCOMER,2.0,,,,TIC BUILDING,2020-05-04 19:00:00
HM-SC-01,60.0,,,,Strathclyde Sport,2020-05-04 19:00:00
HM-RC-01,,,88.965,,Royal College,2020-05-04 19:00:00
HM-CU-01,,,,73.485,Curran Building,2020-05-04 19:00:00
HM-TG-01,,,90.195,,Thomas Graham Building,2020-05-04 19:00:00
TIC Fume Cupboard Extracts,6.0,,,,TIC BUILDING,2020-05-04 19:00:00
HM-TI-01,,22.025,,,TIC BUILDING,2020-05-04 19:00:00
HM-HW-01,150.0,,,,SIPBS Hamnett Wing,2020-05-04 19:00:00
