meter,energy_kwh,flow_rate_l_per_h,inlet_temp_degc,outlet_temp_degc,site,timestamp
Boiler 1 Heat Meter HM-A-01,,,,56.94,Energy Centre,01/05/2020 06:00
HM-RC-01,,,,57.25,Building_6,01/05/2020 06:00
CMAC Lighting,0.31,,,,Building_10,01/05/2020 06:00
HM-TG-01,,44.155,,,Building_14,01/05/2020 06:00
HM-ST-01,,0,,,Building_7,01/05/2020 06:00
HM-HW-01,,0,,,Building2,01/05/2020 06:00
Kitchens,1,,,,Building_10,01/05/2020 06:00
 Lighting,3,,,,Building_10,01/05/2020 06:00
SHD Labs,2,,,,Building_10,01/05/2020 06:00
 Labs,11.031,,,,Building_10,01/05/2020 06:00
MCP11 - CMAC cooling AHUs,4.4,,,,Building_10,01/05/2020 06:00
ACBTX4  MAINS INCOMER,55,,,,Building_10,01/05/2020 06:00
HM-ST-01,,,,75.78,Building_7,01/05/2020 06:00
HM-JW-01,,,86.695,,Building_3,01/05/2020 06:00
HM-JA-01,,,,76.55,Building_4,01/05/2020 06:00
HM-GH-01,,25.8,,,Building_12,01/05/2020 06:00
HM-RW-01,185,,,,Building_5,01/05/2020 06:00
HM-TG-01,170,,,,Building_14,01/05/2020 06:00
HM-RW-01,,,,66.355,Building_5,01/05/2020 06:00
Boiler 3 Heat Meter HM-C-01,1138,,,,Energy Centre,01/05/2020 06:00
HM-TI-01,,46.53,,,Building_10,01/05/2020 06:00
Level 4 IT,2,,,,Building_10,01/05/2020 06:00
AHU,45,,,,Building_10,01/05/2020 06:00
PEC Labs,1,,,,Building_10,01/05/2020 06:00
HM-TI-01,,,89.535,,Building_10,01/05/2020 06:00
HM-CU-01,,,,27.83,Building_1,01/05/2020 06:00
ACB1 TX6 MAIN INCOMER,1,,,,Building_10,01/05/2020 06:00
Boiler 2 Heat Meter HM-B-01,0,,,,Energy Centre,01/05/2020 06:00
HM-JW-01,130,,,,Building_3,01/05/2020 06:30
HM-SC-01,,,89.14,,Building_11,01/05/2020 06:30
HM-TI-01,,,,72.8,Building_10,01/05/2020 06:30
Kitchens,1,,,,Building_10,01/05/2020 06:30
HM-TG-01,,49.26,,,Building_14,01/05/2020 06:30
SHD Labs,3,,,,Building_10,01/05/2020 06:30
BIO Labs,0,,,,Building_10,01/05/2020 06:30
HM-JA-01,,,,75.7,Building_4,01/05/2020 06:30
Boiler 1 Heat Meter HM-A-01,0,,,,Energy Centre,01/05/2020 06:30
HM-GH-01,,44.07,,,Building_12,01/05/2020 06:30
HM-SU-01,,0,,,Building_8,01/05/2020 06:30
HM-RW-01,,,88.99,,Building_5,01/05/2020 06:30
ACBTX4  MAINS INCOMER,60,,,,Building_10,01/05/2020 06:30
CHP Heat Meter HM-D-01,1210,,,,Energy Centre,01/05/2020 06:30
Boiler 2 Heat Meter HM-B-01,,0,,,Energy Centre,01/05/2020 06:30
CHP Heat Meter HM-D-01,,108.145,,,Energy Centre,01/05/2020 06:30
Boiler 2 Heat Meter HM-B-01,,,,64.13,Energy Centre,01/05/2020 06:30
HM-TG-03,,,87.76,,Building_14,01/05/2020 06:30
ACBTX3  MAINS INCOMER TX3,92,,,,Building_10,01/05/2020 06:30
Level 4 IT,2,,,,Building_10,01/05/2020 06:30
Level 4 Lighting,1,,,,Building_10,01/05/2020 06:30
HM-JW-01,,0,,,Building_3,01/05/2020 06:30
AHU,52,,,,Building_10,01/05/2020 06:30
PEC Labs,2,,,,Building_10,01/05/2020 06:30
HM-HW-01,,,88.74,,Building2,01/05/2020 06:30
IT Communications,7,,,,Building_10,01/05/2020 06:30
ACB1 TX5 MAIN INCOMER,2,,,,Building_10,01/05/2020 06:30
Boiler 1 Heat Meter HM-A-01,,,,57.5,Energy Centre,01/05/2020 06:30
MCP11 - CMAC cooling AHUs,5.2,,,,Building_10,01/05/2020 06:30
Level 4 Small Power,3,,,,Building_10,01/05/2020 06:30
Level 9 L&P,1,,,,Building_10,01/05/2020 06:30
HM-SU-01,0,,,,Building_8,01/05/2020 06:30
DH Heat Meter HM-H-01,,249.02,,,Energy Centre,01/05/2020 06:30
ACB TX1 MAIN INCOMER,18,,,,Building_10,01/05/2020 06:30
HM-TG-02,9.7,,,,Building_14,01/05/2020 06:30
HM-TG-01,170,,,,Building_14,01/05/2020 06:30
MCCBA1 PV SUPPLY,2,,,,Building_10,01/05/2020 06:30
HM-JW-01,,,87.37,,Building_3,01/05/2020 06:30
ACB1 TX6 MAIN INCOMER,1,,,,Building_10,01/05/2020 06:30
Boiler 2 Heat Meter HM-B-01,0,,,,Energy Centre,01/05/2020 06:30
HM-HD-01,,,87.415,,Building_13,01/05/2020 06:30
 Lifts,0,,,,Building_10,01/05/2020 06:30
HM-SC-01,80,,,,Building_11,01/05/2020 06:30
HM-TG-02,,,,55.01,Building_14,01/05/2020 06:30
HM-GH-01,,,89.375,,Building_12,01/05/2020 06:30
HM-JA-01,,,88.92,,Building_4,01/05/2020 06:30
FHR Labs,1.031,,,,Building_10,01/05/2020 06:30
HM-RC-01,,,,57.285,Building_6,01/05/2020 06:30
Boiler 3 Heat Meter HM-C-01,,213.77,,,Energy Centre,01/05/2020 06:30
Small Power,18,,,,Building_10,01/05/2020 06:30
Chillers,25,,,,Building_10,01/05/2020 06:30
HM-TG-01,,,,71.84,Building_14,01/05/2020 06:30
HM-JW-01,,,,71.105,Building_3,01/05/2020 06:30
HM-HD-01,14,,,,Building_13,01/05/2020 06:30
Workshops,2,,,,Building_10,01/05/2020 07:00
HM-HD-01,,0,,,Building_13,01/05/2020 07:00
ACB1 TX6 MAIN INCOMER,2,,,,Building_10,01/05/2020 07:00
MCP11 - CMAC cooling AHUs,4.8,,,,Building_10,01/05/2020 07:00
CHP Heat Meter HM-D-01,,,91.22,,Energy Centre,01/05/2020 07:00
SCA Labs,2,,,,Building_10,01/05/2020 07:00
Boiler 3 Heat Meter HM-C-01,973,,,,Energy Centre,01/05/2020 07:00
HM-HW-01,,,,69.81,Building2,01/05/2020 07:00
Level 4 Power Demand,0,,,,Building_10,01/05/2020 07:00
Boiler 1 Heat Meter HM-A-01,,,33.8,,Energy Centre,01/05/2020 07:00
HM-ST-01,,,,74.795,Building_7,01/05/2020 07:00
AHU,51,,,,Building_10,01/05/2020 07:00
HM-JA-01,220,,,,Building_4,01/05/2020 07:00
ILC Labs,1,,,,Building_10,01/05/2020 07:00
 Lighting,2,,,,Building_10,01/05/2020 07:00
DH Heat Meter HM-H-01,2090,,,,Energy Centre,01/05/2020 07:00
HM-CU-01,,,82.465,,Building_1,01/05/2020 07:00
HM-JW-01,,,,70.71,Building_3,01/05/2020 07:00
HM-TG-01,240,,,,Building_14,01/05/2020 07:00
Boiler 2 Heat Meter HM-B-01,,0,,,Energy Centre,01/05/2020 07:00
CHP Heat Meter HM-D-01,,,,70.97,Energy Centre,01/05/2020 07:00
HM-TI-01,280,,,,Building_10,01/05/2020 07:00
HM-GH-01,,,90.015,,Building_12,01/05/2020 07:00
Level 4 Lighting,1,,,,Building_10,01/05/2020 07:00
HM-GH-01,290,,,,Building_12,01/05/2020 07:00
Mechanical Plant,98,,,,Building_10,01/05/2020 07:00
ACB TX2 MAIN INCOMER,29,,,,Building_10,01/05/2020 07:00
HM-SU-01,,0,,,Building_8,01/05/2020 07:00
HM-SU-01,,,13.655,,Building_8,01/05/2020 07:00
HM-TI-01,,,89.575,,Building_10,01/05/2020 07:00
CHP Heat Meter HM-D-01,,108.68,,,Energy Centre,01/05/2020 07:00
HM-SC-01,50,,,,Building_11,01/05/2020 07:00
HM-SC-01,,,,67.135,Building_11,01/05/2020 07:00
MCP10 - CMAC heating AHUs,2.8,,,,Building_10,01/05/2020 07:00
HM-TG-02,,,90.44,,Building_14,01/05/2020 07:00
BIO Labs,0,,,,Building_10,01/05/2020 07:00
HM-HW-01,160,,,,Building2,01/05/2020 07:00
HM-SU-01,,,,11.69,Building_8,01/05/2020 07:30
HM-RW-01,,0,,,Building_5,01/05/2020 07:30
BIO Labs,2,,,,Building_10,01/05/2020 07:30
Level 4 Lighting,2,,,,Building_10,01/05/2020 07:30
 Lighting,8.667,,,,Building_10,01/05/2020 07:30
MCP10 - CMAC heating AHUs,3,,,,Building_10,01/05/2020 07:30
MCCBA1 PV SUPPLY,7,,,,Building_10,01/05/2020 07:30
HM-SU-01,,0,,,Building_8,01/05/2020 07:30
HM-TG-03,,,,56.805,Building_14,01/05/2020 07:30
CMAC Lighting,0.805,,,,Building_10,01/05/2020 07:30
HM-CU-01,,,82.81,,Building_1,01/05/2020 07:30
Level 4 Total Power Demand,13360,,,,Building_10,01/05/2020 07:30
Level 4 Power Demand,0,,,,Building_10,01/05/2020 07:30
HM-HW-01,,,89.89,,Building2,01/05/2020 07:30
HM-RW-01,,,,65.97,Building_5,01/05/2020 07:30
Boiler 1 Heat Meter HM-A-01,0,,,,Energy Centre,01/05/2020 07:30
HM-RC-01,640,,,,Building_6,01/05/2020 07:30
Workshops,1,,,,Building_10,01/05/2020 07:30
HM-CU-01,,,,27.435,Building_1,01/05/2020 07:30
Boiler 2 Heat Meter HM-B-01,,,,63.48,Energy Centre,01/05/2020 07:30
Boiler 3 Heat Meter HM-C-01,,,,70.155,Energy Centre,01/05/2020 07:30
ACB TX2 MAIN INCOMER,36,,,,Building_10,01/05/2020 07:30
HM-JA-01,,56.505,,,Building_4,01/05/2020 07:30
IT Communications,6,,,,Building_10,01/05/2020 07:30
Boiler 3 Heat Meter HM-C-01,,0,,,Energy Centre,01/05/2020 07:30
ACB1 TX6 MAIN INCOMER,1,,,,Building_10,01/05/2020 07:30
HM-SU-01,0,,,,Building_8,01/05/2020 07:30
HM-JW-01,100,,,,Building_3,01/05/2020 07:30
HM-TG-03,,,90.04,,Building_14,01/05/2020 07:30
Mechanical Plant,113,,,,Building_10,01/05/2020 07:30
Chillers,35,,,,Building_10,01/05/2020 07:30
Kitchens,0,,,,Building_10,01/05/2020 07:30
CMAC Power,1,,,,Building_10,01/05/2020 07:30
HM-CU-01,,0,,,Building_1,01/05/2020 07:30
MCP11 - CMAC cooling AHUs,5.4,,,,Building_10,01/05/2020 07:30
HM-SC-01,,,86.885,,Building_11,01/05/2020 07:30
HM-JW-01,,0,,,Building_3,01/05/2020 07:30
HM-CU-01,0,,,,Building_1,01/05/2020 07:30
HM-SC-01,,0,,,Building_11,01/05/2020 07:30
HM-TI-01,,,,71.65,Building_10,01/05/2020 07:30
CHP Heat Meter HM-D-01,,,91.215,,Energy Centre,01/05/2020 07:30
 Lifts,2,,,,Building_10,01/05/2020 07:30
ACB1 TX5 MAIN INCOMER,2,,,,Building_10,01/05/2020 07:30
HM-GH-01,,20.4,,,Building_12,01/05/2020 07:30
HM-TG-02,,,,54.915,Building_14,01/05/2020 07:30
Level 4 Small Power,4,,,,Building_10,01/05/2020 07:30
HM-HD-01,,0,,,Building_13,01/05/2020 07:30
HM-SU-01,,,13.615,,Building_8,01/05/2020 07:30
HM-HW-01,,9.14,,,Building2,01/05/2020 07:30
Boiler 1 Heat Meter HM-A-01,,0,,,Energy Centre,01/05/2020 07:30
Boiler 3 Heat Meter HM-C-01,,,75.515,,Energy Centre,01/05/2020 07:30
IOP Labs,0,,,,Building_10,01/05/2020 07:30
HM-TI-01,,,90.38,,Building_10,01/05/2020 07:30
Heating pumps,42,,,,Building_10,01/05/2020 07:30
Boiler 2 Heat Meter HM-B-01,0,,,,Energy Centre,01/05/2020 07:30
SHD Labs,3,,,,Building_10,01/05/2020 07:30
HM-HW-01,,,,69.47,Building2,01/05/2020 07:30
 Labs,17.031,,,,Building_10,01/05/2020 07:30
ACBTX3  MAINS INCOMER TX3,103,,,,Building_10,01/05/2020 07:30
HM-TG-03,7.2,,,,Building_14,01/05/2020 07:30
DH Heat Meter HM-H-01,,,90.375,,Energy Centre,01/05/2020 07:30
AHU,61,,,,Building_10,01/05/2020 07:30
HM-HW-01,160,,,,Building2,01/05/2020 07:30
DH Heat Meter HM-H-01,,193.96,,,Energy Centre,01/05/2020 07:30
HM-TG-03,,0.365,,,Building_14,01/05/2020 07:30
HM-HD-01,18.4,,,,Building_13,01/05/2020 07:30
Fume Cupboard Extracts,6,,,,Building_10,01/05/2020 07:30
FHR Labs,0.031,,,,Building_10,01/05/2020 07:30
CHP Heat Meter HM-D-01,,108.975,,,Energy Centre,01/05/2020 07:30
HM-HD-01,,,,73.91,Building_13,01/05/2020 07:30
HM-JW-01,,,,71.875,Building_3,01/05/2020 07:30
HM-ST-01,,0,,,Building_7,01/05/2020 07:30
HM-RC-01,,,,58.235,Building_6,01/05/2020 07:30
HM-ST-01,,,,74.945,Building_7,01/05/2020 07:30
Boiler 1 Heat Meter HM-A-01,,,33.215,,Energy Centre,01/05/2020 07:30
Boiler 2 Heat Meter HM-B-01,,0,,,Energy Centre,01/05/2020 07:30
HM-JW-01,,,90.59,,Building_3,01/05/2020 07:30
HM-TG-01,,,90.975,,Building_14,01/05/2020 07:30
HM-JA-01,,,90.21,,Building_4,01/05/2020 07:30
PEC Labs,2,,,,Building_10,01/05/2020 07:30
Auditoriums,3,,,,Building_10,01/05/2020 07:30
HM-GH-01,290,,,,Building_12,01/05/2020 07:30
Level 4 IT,1,,,,Building_10,01/05/2020 07:30
Level 9 L&P,1,,,,Building_10,01/05/2020 07:30
HM-GH-01,,,,73.02,Building_12,01/05/2020 07:30
HM-RC-01,,24.1,,,Building_6,01/05/2020 07:30
HM-JA-01,240,,,,Building_4,01/05/2020 07:30
Boiler 2 Heat Meter HM-B-01,,,27.26,,Energy Centre,01/05/2020 07:30
ACB TX1 MAIN INCOMER,23,,,,Building_10,01/05/2020 07:30
ABP Labs,1,,,,Building_10,01/05/2020 07:30
HM-TG-02,,0.456,,,Building_14,01/05/2020 07:30
IOP Labs,0,,,,Building_10,01/05/2020 18:30
Boiler 2 Heat Meter HM-B-01,,,,63.315,Energy Centre,01/05/2020 18:30
HM-ST-01,,0,,,Building_7,01/05/2020 19:00
ABP Labs,2,,,,Building_10,01/05/2020 19:00
Workshops,2,,,,Building_10,01/05/2020 19:00
HM-SU-01,,,15.51,,Building_8,01/05/2020 19:00
ACB TX2 MAIN INCOMER,28,,,,Building_10,01/05/2020 19:00
Boiler 2 Heat Meter HM-B-01,0,,,,Energy Centre,01/05/2020 19:00
HM-CU-01,,,84.385,,Building_1,01/05/2020 19:00
HM-HW-01,,,,70.545,Building2,01/05/2020 19:00
Auditoriums,2,,,,Building_10,01/05/2020 19:00
HM-TG-03,6.6,,,,Building_14,01/05/2020 19:00
ACBTX3  MAINS INCOMER TX3,95,,,,Building_10,01/05/2020 19:00
Mechanical Plant,105,,,,Building_10,01/05/2020 19:00
HM-TG-02,,0.473,,,Building_14,01/05/2020 19:00
HM-GH-01,,,87.865,,Building_12,01/05/2020 19:00
Boiler 2 Heat Meter HM-B-01,,,,64.005,Energy Centre,01/05/2020 19:00
HM-SU-01,,,,13.895,Building_8,01/05/2020 19:00
 Labs,11,,,,Building_10,01/05/2020 19:00
HM-TI-01,,,,74.1,Building_10,01/05/2020 19:00
HM-TG-01,,,,72.725,Building_14,01/05/2020 19:00
ACB TX1 MAIN INCOMER,18,,,,Building_10,01/05/2020 19:00
HM-SC-01,,,,65.22,Building_11,01/05/2020 19:00
DH Heat Meter HM-H-01,,,,71.31,Energy Centre,01/05/2020 19:00
SCA Labs,4,,,,Building_10,01/05/2020 19:00
ACBTX4  MAINS INCOMER,65,,,,Building_10,01/05/2020 19:00
HM-JA-01,80,,,,Building_4,01/05/2020 19:00
Boiler 2 Heat Meter HM-B-01,,,22.075,,Energy Centre,01/05/2020 19:00
FHR Labs,0,,,,Building_10,01/05/2020 19:00
CMAC Power,2,,,,Building_10,01/05/2020 19:00
Boiler 3 Heat Meter HM-C-01,,,,70.795,Energy Centre,01/05/2020 19:00
HM-JA-01,,,88.28,,Building_4,01/05/2020 19:00
ILC Labs,1,,,,Building_10,01/05/2020 19:00
SHD Labs,2,,,,Building_10,01/05/2020 19:00
HM-TI-01,,,88.19,,Building_10,01/05/2020 19:00
ACB1 TX5 MAIN INCOMER,2,,,,Building_10,01/05/2020 19:00
HM-SC-01,60,,,,Building_11,01/05/2020 19:00
HM-RC-01,,,88.97,,Building_6,01/05/2020 19:00
HM-CU-01,,,,27.995,Building_1,01/05/2020 19:00
HM-TG-01,,,89.15,,Building_14,01/05/2020 19:00
Fume Cupboard Extracts,6,,,,Building_10,01/05/2020 19:00
HM-TI-01,,0,,,Building_10,01/05/2020 19:00
HM-HW-01,80,,,,Building2,01/05/2020 19:00
Boiler 3 Heat Meter HM-C-01,,,82.775,,Energy Centre,01/05/2020 19:00
DH Heat Meter HM-H-01,1980,,,,Energy Centre,01/05/2020 19:00
PEC Labs,1,,,,Building_10,01/05/2020 19:00
HM-JA-01,,,,75.345,Building_4,01/05/2020 19:00
HM-ST-01,,,,76.39,Building_7,01/05/2020 19:00
HM-ST-01,100,,,,Building_7,01/05/2020 19:00
MCP10 - CMAC heating AHUs,3,,,,Building_10,01/05/2020 19:00
HM-SU-01,0,,,,Building_8,01/05/2020 19:00
Level 4 Total Power Demand,13120,,,,Building_10,01/05/2020 19:00
HM-RC-01,,11.35,,,Building_6,01/05/2020 19:00
AHU,53,,,,Building_10,01/05/2020 19:00
ACB1 TX6 MAIN INCOMER,2,,,,Building_10,01/05/2020 19:00
BIO Labs,1,,,,Building_10,01/05/2020 19:00
HM-TG-03,,0.374,,,Building_14,01/05/2020 19:00
HM-TG-03,,,,57.8,Building_14,01/05/2020 19:00
CHP Heat Meter HM-D-01,,108.56,,,Energy Centre,01/05/2020 19:00
Small Power,18,,,,Building_10,01/05/2020 19:00
HM-JW-01,20,,,,Building_3,01/05/2020 19:00
HM-JA-01,,0,,,Building_4,01/05/2020 19:00
Level 4 Power Demand,0,,,,Building_10,01/05/2020 19:00
 Lighting,6,,,,Building_10,01/05/2020 19:00
HM-RC-01,430,,,,Building_6,01/05/2020 19:00
Boiler 3 Heat Meter HM-C-01,563,,,,Energy Centre,01/05/2020 19:00
Heating pumps,42,,,,Building_10,01/05/2020 19:00
HM-TG-01,,50.605,,,Building_14,01/05/2020 19:00
HM-TG-02,,,,55.3,Building_14,01/05/2020 19:00
HM-JW-01,,,88.5,,Building_3,01/05/2020 19:00
HM-GH-01,75,,,,Building_12,01/05/2020 19:00
HM-SC-01,,0,,,Building_11,01/05/2020 19:00
DH Heat Meter HM-H-01,,147.52,,,Energy Centre,01/05/2020 19:00
HM-TG-02,,,88.35,,Building_14,01/05/2020 19:00
 Lifts,0,,,,Building_10,01/05/2020 19:00
Kitchens,0,,,,Building_10,01/05/2020 19:00
HM-SU-01,,0,,,Building_8,01/05/2020 19:00
HM-HD-01,6.7,,,,Building_13,01/05/2020 19:00
Boiler 1 Heat Meter HM-A-01,0,,,,Energy Centre,01/05/2020 19:00
HM-HD-01,,0,,,Building_13,01/05/2020 19:00
HM-TI-01,140,,,,Building_10,01/05/2020 19:00
HM-TG-02,9.5,,,,Building_14,01/05/2020 19:00
HM-GH-01,,,,74.79,Building_12,01/05/2020 19:00
CHP Heat Meter HM-D-01,,,,71.525,Energy Centre,01/05/2020 19:00
CMAC Lighting,0.62,,,,Building_10,01/05/2020 19:00
HM-HW-01,,,87.93,,Building2,01/05/2020 19:00
HM-GH-01,,0,,,Building_12,01/05/2020 19:00
CHP Heat Meter HM-D-01,1390,,,,Energy Centre,01/05/2020 19:00
Chillers,30,,,,Building_10,01/05/2020 19:00
Level 9 L&P,0,,,,Building_10,01/05/2020 19:00
HM-HW-01,,0,,,Building2,01/05/2020 19:00
IT Communications,9,,,,Building_10,01/05/2020 19:00
ACB1 TX6 MAIN INCOMER,2,,,,Building_10,01/05/2020 19:30
 Labs,12,,,,Building_10,01/05/2020 19:30
ACBTX3  MAINS INCOMER TX3,88,,,,Building_10,01/05/2020 19:30
HM-HD-01,,0,,,Building_13,01/05/2020 19:30
HM-SU-01,,0,,,Building_8,01/05/2020 19:30
 Lifts,0,,,,Building_10,01/05/2020 19:30
HM-RC-01,,,90.36,,Building_6,01/05/2020 19:30
CHP Heat Meter HM-D-01,700,,,,Energy Centre,01/05/2020 19:30
HM-TG-01,,0,,,Building_14,01/05/2020 19:30
DH Heat Meter HM-H-01,,,,72.165,Energy Centre,01/05/2020 19:30
HM-RW-01,,0,,,Building_5,01/05/2020 19:30
HM-ST-01,,0,,,Building_7,01/05/2020 19:30
HM-TI-01,,0,,,Building_10,01/05/2020 19:30
HM-JW-01,,,90.47,,Building_3,01/05/2020 19:30
HM-TG-03,,,,57.425,Building_14,01/05/2020 19:30
HM-TG-02,,,,55.245,Building_14,01/05/2020 19:30
HM-JA-01,,,,74.79,Building_4,01/05/2020 19:30
HM-RW-01,153,,,,Building_5,01/05/2020 19:30
HM-TI-01,,,,73.83,Building_10,01/05/2020 19:30
Kitchens,1,,,,Building_10,01/05/2020 19:30
HM-CU-01,0,,,,Building_1,01/05/2020 19:30
HM-TG-03,6.3,,,,Building_14,01/05/2020 19:30
Boiler 2 Heat Meter HM-B-01,0,,,,Energy Centre,01/05/2020 19:30
Boiler 3 Heat Meter HM-C-01,,,73.375,,Energy Centre,01/05/2020 19:30
Level 9 L&P,0,,,,Building_10,01/05/2020 19:30
Chillers,27,,,,Building_10,01/05/2020 19:30
DH Heat Meter HM-H-01,885,,,,Energy Centre,01/05/2020 19:30
HM-RW-01,,,88.38,,Building_5,01/05/2020 19:30
Level 4 Power Demand,0,,,,Building_10,01/05/2020 19:30
HM-SU-01,,,,13.895,Building_8,01/05/2020 19:30
HM-TG-03,,,89.655,,Building_14,01/05/2020 19:30
AHU,51,,,,Building_10,01/05/2020 19:30
DH Heat Meter HM-H-01,,122.975,,,Energy Centre,01/05/2020 19:30
HM-SC-01,,0,,,Building_11,01/05/2020 19:30
MCP11 - CMAC cooling AHUs,4.8,,,,Building_10,01/05/2020 19:30
HM-TI-01,200,,,,Building_10,01/05/2020 19:30
SCA Labs,6,,,,Building_10,01/05/2020 19:30
HM-SC-01,,,,65.33,Building_11,01/05/2020 19:30
HM-HD-01,,,,73.155,Building_13,01/05/2020 19:30
HM-HW-01,,,,70.545,Building2,01/05/2020 19:30
Boiler 1 Heat Meter HM-A-01,0,,,,Energy Centre,01/05/2020 19:30
IOP Labs,0,,,,Building_10,01/05/2020 19:30
HM-JA-01,110,,,,Building_4,01/05/2020 19:30
HM-JW-01,,,,83.765,Building_3,01/05/2020 19:30
HM-TG-01,130,,,,Building_14,01/05/2020 19:30
HM-ST-01,,,89.24,,Building_7,01/05/2020 19:30
HM-ST-01,90,,,,Building_7,01/05/2020 19:30
ILC Labs,1,,,,Building_10,01/05/2020 19:30
HM-JW-01,50,,,,Building_3,01/05/2020 19:30
ACB1 TX5 MAIN INCOMER,1,,,,Building_10,01/05/2020 19:30
HM-GH-01,75,,,,Building_12,01/05/2020 19:30
IT Communications,8,,,,Building_10,01/05/2020 19:30
Boiler 3 Heat Meter HM-C-01,,,,69.995,Energy Centre,01/05/2020 19:30
CHP Heat Meter HM-D-01,,108.64,,,Energy Centre,01/05/2020 19:30
ACB TX1 MAIN INCOMER,16,,,,Building_10,01/05/2020 19:30
HM-TG-02,,,89.72,,Building_14,01/05/2020 19:30
HM-GH-01,,0,,,Building_12,01/05/2020 20:00
HM-GH-01,,,88.61,,Building_12,01/05/2020 20:00
HM-CU-01,,0,,,Building_1,01/05/2020 20:00
HM-RC-01,,,,59.375,Building_6,01/05/2020 20:00
HM-TG-03,6.3,,,,Building_14,01/05/2020 20:00
Auditoriums,5,,,,Building_10,01/05/2020 20:00
HM-SU-01,0,,,,Building_8,01/05/2020 20:00
HM-CU-01,0,,,,Building_1,01/05/2020 20:00
HM-JA-01,120,,,,Building_4,01/05/2020 20:00
Boiler 1 Heat Meter HM-A-01,0,,,,Energy Centre,01/05/2020 20:00
HM-TG-02,,,89.5,,Building_14,01/05/2020 20:00
HM-CU-01,,,,27.94,Building_1,01/05/2020 20:00
HM-RW-01,,0,,,Building_5,01/05/2020 20:00
Mechanical Plant,103,,,,Building_10,01/05/2020 20:00
HM-JA-01,,,89.735,,Building_4,01/05/2020 20:00
HM-JA-01,,,,76.945,Building_4,01/05/2020 20:00
ABP Labs,3,,,,Building_10,01/05/2020 20:00
HM-GH-01,200,,,,Building_12,01/05/2020 20:00
HM-SU-01,,0,,,Building_8,01/05/2020 20:00
Level 4 Small Power,2,,,,Building_10,01/05/2020 20:00
HM-RW-01,,,88.845,,Building_5,01/05/2020 20:00
CHP Heat Meter HM-D-01,,,90.885,,Energy Centre,01/05/2020 20:00
HM-JW-01,,,,83.935,Building_3,01/05/2020 20:00
Boiler 1 Heat Meter HM-A-01,,0,,,Energy Centre,01/05/2020 20:00
HM-SC-01,,0,,,Building_11,01/05/2020 20:00
HM-TI-01,,,,73.83,Building_10,01/05/2020 20:00
Boiler 2 Heat Meter HM-B-01,,0,,,Energy Centre,01/05/2020 20:00
IT Communications,8,,,,Building_10,01/05/2020 20:00
DH Heat Meter HM-H-01,,,,72.165,Energy Centre,01/05/2020 20:00
HM-RC-01,320,,,,Building_6,01/05/2020 20:00
SHD Labs,2,,,,Building_10,01/05/2020 20:00
HM-RC-01,,9.685,,,Building_6,01/05/2020 20:00
Heating pumps,40,,,,Building_10,01/05/2020 20:00
ACBTX3  MAINS INCOMER TX3,94,,,,Building_10,01/05/2020 20:00
HM-ST-01,,,89.69,,Building_7,01/05/2020 20:00
HM-TG-03,,,,57.58,Building_14,01/05/2020 20:00
Boiler 2 Heat Meter HM-B-01,0,,,,Energy Centre,01/05/2020 20:00
HM-TI-01,,,89.96,,Building_10,01/05/2020 20:00
HM-ST-01,,0,,,Building_7,01/05/2020 20:00
HM-RW-01,,,,71.385,Building_5,01/05/2020 20:00
Level 4 IT,2,,,,Building_10,01/05/2020 20:00
MCP10 - CMAC heating AHUs,2.8,,,,Building_10,01/05/2020 20:00
HM-HD-01,,,,72.8,Building_13,01/05/2020 20:00
PEC Labs,2,,,,Building_10,01/05/2020 20:00
ILC Labs,1,,,,Building_10,01/05/2020 20:00
Boiler 3 Heat Meter HM-C-01,,,,69.995,Energy Centre,01/05/2020 20:00
HM-TG-02,,0.46,,,Building_14,01/05/2020 20:00
Boiler 2 Heat Meter HM-B-01,,,,63.68,Energy Centre,01/05/2020 20:00
Fume Cupboard Extracts,6,,,,Building_10,01/05/2020 20:00
CMAC Power,2,,,,Building_10,01/05/2020 20:00
Boiler 1 Heat Meter HM-A-01,,,25.92,,Energy Centre,01/05/2020 20:00
HM-GH-01,,,,74.08,Building_12,01/05/2020 20:00
ACBTX4  MAINS INCOMER,65,,,,Building_10,01/05/2020 20:00
HM-CU-01,,,84.105,,Building_1,01/05/2020 20:00
AHU,52,,,,Building_10,01/05/2020 20:00
Level 4 Total Power Demand,12980,,,,Building_10,01/05/2020 20:00
HM-HW-01,150,,,,Building2,01/05/2020 20:00
HM-SU-01,,,,13.905,Building_8,01/05/2020 20:00
BIO Labs,1,,,,Building_10,01/05/2020 20:00
DH Heat Meter HM-H-01,885,,,,Energy Centre,01/05/2020 20:00
CHP Heat Meter HM-D-01,700,,,,Energy Centre,01/05/2020 20:00
HM-HW-01,,,,70.565,Building2,01/05/2020 20:00
HM-RW-01,129,,,,Building_5,01/05/2020 20:00
DH Heat Meter HM-H-01,,122.975,,,Energy Centre,01/05/2020 20:00
ACB TX2 MAIN INCOMER,27,,,,Building_10,01/05/2020 20:00
CHP Heat Meter HM-D-01,,108.64,,,Energy Centre,01/05/2020 20:00
HM-HW-01,,,88.36,,Building2,01/05/2020 20:00
 Labs,11,,,,Building_10,01/05/2020 20:00
HM-SU-01,,,15.525,,Building_8,01/05/2020 20:00
Boiler 3 Heat Meter HM-C-01,,,73.375,,Energy Centre,01/05/2020 20:00
